Datetime,Global_active_power_sum,Global_active_power_mean,Global_active_power_max,Global_active_power_min,Global_active_power_std,Global_reactive_power_mean,Voltage_mean,Global_intensity_mean,Sub_metering_1,Sub_metering_2,Sub_metering_3,Daily_energy_kWh,Sub_metering_remainder,date,day,day_of_week,day_name,is_weekend,month,month_name,year,quarter,day_of_year,Lag_1_kWh,Lag_7_kWh,Rolling_Mean_7
2010-06-07,1012.082,0.7028347222222222,4.088,0.174,0.6862258711656427,0.12785416666666669,242.33104861111113,3.0329166666666665,1821.0,488.0,6737.0,16.868033333333333,7822.033333333333,2010-06-07,7,0,Monday,0,6,Jun,2010,2,158,29.1132,22.341033333333332,23.41219047619047
2010-06-08,1362.034,0.9458569444444446,4.626,0.172,0.7588882978387744,0.13773194444444445,241.07685416666666,4.03375,1513.0,821.0,11374.0,22.700566666666667,8992.566666666666,2010-06-08,8,1,Tuesday,0,6,Jun,2010,2,159,16.868033333333333,21.1494,23.633785714285715
2010-06-09,1534.682,1.065751388888889,4.986,0.178,0.8847910779170727,0.1267597222222222,241.18673611111112,4.544722222222222,2774.0,4269.0,8255.0,25.578033333333334,10280.033333333333,2010-06-09,9,2,Wednesday,0,6,Jun,2010,2,160,22.700566666666667,16.348300000000002,24.95231904761905
2010-06-10,1215.19,0.8438819444444445,2.982,0.184,0.6034270991793566,0.12029583333333334,241.69444444444446,3.591527777777778,0.0,474.0,10870.0,20.25316666666667,8909.166666666668,2010-06-10,10,3,Thursday,0,6,Jun,2010,2,161,25.578033333333334,23.23643333333333,24.526138095238093
2010-06-11,1470.672,1.0213,5.15,0.168,0.7991550256168878,0.15178472222222222,241.45329166666667,4.4125,3439.0,468.0,11728.0,24.5112,8876.199999999997,2010-06-11,11,4,Friday,0,6,Jun,2010,2,162,20.25316666666667,23.675900000000002,24.645466666666664
2010-06-12,1974.467,1.3711576388888889,4.222,0.174,0.8703065347113871,0.18871180555555556,240.35415972222222,5.8475,2705.0,3659.0,16200.0,32.907783333333334,10343.783333333333,2010-06-12,12,5,Saturday,1,6,Jun,2010,2,163,24.5112,33.49406666666667,24.561711904761903
2010-06-13,1674.356,1.1627472222222222,6.244,0.172,1.0474104445369778,0.17619166666666666,241.20292361111112,5.06,4922.0,2516.0,9096.0,27.905933333333333,11371.933333333334,2010-06-13,13,6,Sunday,1,6,Jun,2010,2,164,32.907783333333334,29.1132,24.38924523809524
2010-06-14,1217.984,0.8458222222222221,4.168,0.174,0.6645407232221608,0.12405555555555554,241.61683333333332,3.61375,958.0,473.0,10336.0,20.299733333333332,8532.733333333334,2010-06-14,14,0,Monday,0,6,Jun,2010,2,165,27.905933333333333,16.868033333333333,24.879488095238095
2010-06-15,1223.966,0.8499763888888888,3.394,0.17,0.5985058505064889,0.12437222222222223,240.9032986111111,3.622916666666667,0.0,488.0,10144.0,20.39943333333333,9767.43333333333,2010-06-15,15,1,Tuesday,0,6,Jun,2010,2,166,20.299733333333332,22.700566666666667,24.550754761904763
2010-06-16,1768.092,1.2278416666666667,4.798,0.18,0.7771114472579501,0.12713750000000001,240.75138194444443,5.18375,1875.0,4999.0,10336.0,29.468200000000003,12258.200000000004,2010-06-16,16,2,Wednesday,0,6,Jun,2010,2,167,20.39943333333333,25.578033333333334,25.106492857142857
2010-06-17,1028.018,0.7139013888888889,3.516,0.174,0.5586774850592928,0.11685277777777778,240.42709027777778,3.0509722222222218,0.0,488.0,8510.0,17.133633333333332,8135.633333333331,2010-06-17,17,3,Thursday,0,6,Jun,2010,2,168,29.468200000000003,20.25316666666667,24.66084523809524
2010-06-18,1332.316,0.9252194444444445,4.1,0.172,0.7177361379806756,0.11904027777777779,240.52340972222223,3.945972222222222,977.0,454.0,11977.0,22.205266666666667,8797.266666666666,2010-06-18,18,4,Friday,0,6,Jun,2010,2,169,17.133633333333332,24.5112,24.33142619047619
2010-06-19,1416.22,0.9834861111111112,6.22,0.204,0.9216898806443286,0.14639444444444444,241.7036388888889,4.214166666666666,2385.0,1803.0,9554.0,23.603666666666665,9861.666666666664,2010-06-19,19,5,Saturday,1,6,Jun,2010,2,170,22.205266666666667,32.907783333333334,23.002266666666664
2010-06-20,1672.55,1.1614930555555556,5.84,0.178,1.004215634688305,0.10005555555555556,240.30783333333335,4.924444444444444,1021.0,4195.0,12337.0,27.875833333333333,10322.833333333332,2010-06-20,20,6,Sunday,1,6,Jun,2010,2,171,23.603666666666665,27.905933333333333,22.997966666666667
2010-06-21,1660.89,1.1533958333333334,7.508,0.192,1.0571645551741085,0.11783333333333333,240.95399305555554,4.947638888888889,3824.0,3525.0,11179.0,27.681500000000003,9153.500000000004,2010-06-21,21,0,Monday,0,6,Jun,2010,2,172,27.875833333333333,20.299733333333332,24.052504761904764
2010-06-22,1520.588,1.055963888888889,4.956,0.158,0.960639174422157,0.14544027777777777,240.6849236111111,4.581666666666667,968.0,6176.0,9230.0,25.343133333333334,8969.133333333335,2010-06-22,22,1,Tuesday,0,6,Jun,2010,2,173,27.681500000000003,20.39943333333333,24.758747619047618
2010-06-23,1442.064,1.0014333333333334,5.452,0.152,1.0554013380859593,0.20589027777777777,239.99858333333336,4.383194444444444,5740.0,1500.0,10188.0,24.0344,6606.4000000000015,2010-06-23,23,2,Wednesday,0,6,Jun,2010,2,174,25.343133333333334,29.468200000000003,23.982490476190474
2010-06-24,1095.78,0.7609583333333333,3.638,0.196,0.6636481928744251,0.1602652777777778,240.80948611111108,3.274583333333333,973.0,883.0,8090.0,18.262999999999998,8316.999999999996,2010-06-24,24,3,Thursday,0,6,Jun,2010,2,175,24.0344,17.133633333333332,24.14382857142857
2010-06-25,1099.438,0.7634986111111112,3.334,0.152,0.6596544476232169,0.1518986111111111,240.5305486111111,3.3211111111111107,0.0,689.0,10466.0,18.323966666666667,7168.966666666667,2010-06-25,25,4,Friday,0,6,Jun,2010,2,176,18.262999999999998,22.205266666666667,23.589357142857143
2010-06-26,981.62,0.6816805555555555,3.976,0.152,0.6105469568813058,0.20450694444444445,241.4948611111111,3.002638888888889,921.0,1221.0,7939.0,16.360333333333333,6279.333333333334,2010-06-26,26,5,Saturday,1,6,Jun,2010,2,177,18.323966666666667,23.603666666666665,22.55459523809524
2010-06-27,1139.964,0.7916416666666666,4.486,0.152,0.7398992508374728,0.21160416666666665,239.94747916666665,3.4852777777777777,2665.0,764.0,7690.0,18.999399999999998,7880.399999999998,2010-06-27,27,6,Sunday,1,6,Jun,2010,2,178,16.360333333333333,27.875833333333333,21.28653333333333
2010-06-28,1471.34,1.021763888888889,3.242,0.166,0.7065803718655393,0.1950611111111111,240.4290138888889,4.3725,0.0,809.0,12516.0,24.522333333333332,11197.333333333332,2010-06-28,28,0,Monday,0,6,Jun,2010,2,179,18.999399999999998,27.681500000000003,20.835223809523807
2010-06-29,1368.543,0.9503770833333333,5.104,0.156,0.8258566257268567,0.22447916666666667,240.34065625,4.162638888888889,1746.0,1984.0,8263.0,22.80905,10816.05,2010-06-29,29,1,Tuesday,0,6,Jun,2010,2,180,24.522333333333332,25.343133333333334,20.473211904761907
2010-06-30,1384.136,0.9612055555555555,3.736,0.15,0.6215817407451462,0.16568611111111112,240.61095833333334,4.09375,398.0,806.0,5214.0,23.068933333333334,16650.933333333334,2010-06-30,30,2,Wednesday,0,6,Jun,2010,2,181,22.80905,24.0344,20.335288095238095
2010-07-01,1349.002,0.9368069444444445,5.404,0.208,0.7252895586871654,0.20031388888888887,239.31421527777775,4.051944444444445,877.0,921.0,7438.0,22.483366666666665,13247.366666666665,2010-07-01,1,3,Thursday,0,7,Jul,2010,3,182,23.068933333333334,18.262999999999998,20.93819761904762
2010-07-02,1140.928,0.7923111111111112,4.07,0.196,0.5819560583092118,0.20645694444444446,239.63011805555556,3.495,822.0,932.0,6337.0,19.01546666666667,10924.466666666667,2010-07-02,2,4,Friday,0,7,Jul,2010,3,183,22.483366666666665,18.323966666666667,21.036983333333335
2010-07-03,1120.074,0.7778291666666667,3.286,0.224,0.5853032914640157,0.21868472222222224,241.33627777777778,3.42125,0.0,968.0,6151.0,18.6679,11548.899999999998,2010-07-03,3,5,Saturday,1,7,Jul,2010,3,184,19.01546666666667,16.360333333333333,21.36663571428571
2010-07-04,1538.088,1.0681166666666666,3.394,0.174,0.7356311224366665,0.19454583333333333,240.33446527777778,4.561805555555556,860.0,804.0,6597.0,25.6348,17373.8,2010-07-04,4,6,Sunday,1,7,Jul,2010,3,185,18.6679,18.999399999999998,22.31455
2010-07-05,1113.99,0.7736041666666666,4.428,0.168,0.6631070559110548,0.16239305555555555,241.18256250000002,3.3313888888888887,841.0,837.0,6913.0,18.5665,9975.5,2010-07-05,5,0,Monday,0,7,Jul,2010,3,186,25.6348,24.522333333333332,21.463716666666667
2010-07-06,1005.934,0.6985652777777778,2.368,0.16,0.5145185892080537,0.1335361111111111,240.5297013888889,3.0056944444444444,0.0,771.0,8451.0,16.765566666666665,7543.566666666666,2010-07-06,6,1,Tuesday,0,7,Jul,2010,3,187,18.5665,22.80905,20.600361904761908
2010-07-07,834.788,0.5797138888888889,3.712,0.16,0.5720671185553234,0.14551111111111112,240.6574513888889,2.5466666666666664,879.0,760.0,5762.0,13.913133333333333,6512.133333333333,2010-07-07,7,2,Wednesday,0,7,Jul,2010,3,188,16.765566666666665,23.068933333333334,19.292390476190473
2010-07-08,1212.652,0.8421194444444444,5.126,0.158,0.765154443731931,0.17145416666666666,240.304125,3.6294444444444443,857.0,1350.0,8459.0,20.210866666666668,9544.866666666669,2010-07-08,8,3,Thursday,0,7,Jul,2010,3,189,13.913133333333333,22.483366666666665,18.96774761904762
2010-07-09,1083.478,0.7524152777777778,2.392,0.164,0.477475294824141,0.21810694444444445,240.79250694444445,3.3231944444444443,0.0,625.0,5356.0,18.05796666666667,12076.966666666667,2010-07-09,9,4,Friday,0,7,Jul,2010,3,190,20.210866666666668,19.01546666666667,18.830961904761903
2010-07-10,1154.504,0.8017388888888888,3.906,0.158,0.694928835239558,0.1953347222222222,240.06252083333337,3.510277777777778,907.0,1240.0,8921.0,19.241733333333332,8173.733333333334,2010-07-10,10,5,Saturday,1,7,Jul,2010,3,191,18.05796666666667,18.6679,18.912938095238097
2010-07-11,1193.5720000000001,0.8288694444444445,4.632,0.162,0.7087783730542924,0.21015555555555557,239.7739513888889,3.6480555555555556,848.0,594.0,7781.0,19.89286666666667,10669.866666666669,2010-07-11,11,6,Sunday,1,7,Jul,2010,3,192,19.241733333333332,25.6348,18.092661904761904
2010-07-12,1109.574,0.7705375000000001,3.758,0.174,0.6358109451787015,0.19854999999999998,240.2186458333333,3.397222222222222,1724.0,646.0,6444.0,18.492900000000002,9678.900000000001,2010-07-12,12,0,Monday,0,7,Jul,2010,3,193,19.89286666666667,18.5665,18.08214761904762
2010-07-13,1382.114,0.9598013888888889,5.016,0.174,0.8290700112344542,0.19980694444444444,240.49479166666666,4.2404166666666665,2273.0,2826.0,7894.0,23.035233333333334,10042.233333333334,2010-07-13,13,1,Tuesday,0,7,Jul,2010,3,194,18.492900000000002,16.765566666666665,18.977814285714288
2010-07-14,1409.472,0.9788,5.902,0.208,0.9036186346192355,0.17255555555555555,240.34191666666666,4.260555555555555,1064.0,598.0,7575.0,23.4912,14254.2,2010-07-14,14,2,Wednesday,0,7,Jul,2010,3,195,23.035233333333334,13.913133333333333,20.346109523809528
2010-07-15,1635.813,1.1359812500000002,4.676,0.18,0.7877970218702602,0.13355833333333333,240.36691666666667,4.791944444444444,1108.0,2179.0,8203.5,27.263550000000002,15773.050000000003,2010-07-15,15,3,Thursday,0,7,Jul,2010,3,196,23.4912,20.210866666666668,21.353635714285712
2010-07-16,820.056,0.5694833333333333,2.376,0.152,0.4277741927374803,0.13661666666666666,241.15434722222224,2.4870833333333335,0.0,568.0,3854.0,13.6676,9245.6,2010-07-16,16,4,Friday,0,7,Jul,2010,3,197,27.263550000000002,18.05796666666667,20.726440476190476
2010-07-17,806.352,0.5599666666666666,2.766,0.154,0.45061569986470607,0.1259375,241.18420833333334,2.424166666666667,0.0,541.0,6094.0,13.4392,6804.199999999999,2010-07-17,17,5,Saturday,1,7,Jul,2010,3,198,13.6676,19.241733333333332,19.897507142857144
2010-07-18,812.038,0.5639152777777778,2.626,0.154,0.47720089115999986,0.11800694444444446,241.45020138888887,2.417638888888889,0.0,498.0,3943.0,13.533966666666666,9092.966666666667,2010-07-18,18,6,Sunday,1,7,Jul,2010,3,199,13.4392,19.89286666666667,18.989092857142857
2010-07-19,801.158,0.5563597222222222,2.474,0.15,0.46136710292132743,0.13367916666666665,241.84955555555555,2.395,0.0,549.0,6105.0,13.352633333333333,6698.633333333333,2010-07-19,19,0,Monday,0,7,Jul,2010,3,200,13.533966666666666,18.492900000000002,18.254769047619046
2010-07-20,855.824,0.5943222222222222,2.676,0.154,0.4556684255352839,0.15170833333333333,241.6489861111111,2.5684722222222223,9.0,550.0,5178.0,14.263733333333333,8526.733333333334,2010-07-20,20,1,Tuesday,0,7,Jul,2010,3,201,13.352633333333333,23.035233333333334,17.001697619047622
2010-07-21,1064.166,0.7390041666666666,3.728,0.15,0.7399283589342331,0.1696152777777778,241.72080555555556,3.204861111111111,2030.0,585.0,6178.0,17.7361,8943.100000000002,2010-07-21,21,2,Wednesday,0,7,Jul,2010,3,202,14.263733333333333,23.4912,16.179540476190475
2010-07-22,1164.446,0.8086430555555555,3.344,0.242,0.6934365902854696,0.21616944444444444,241.1897847222222,3.5011111111111113,0.0,2151.0,5604.0,19.407433333333334,11652.433333333334,2010-07-22,22,3,Thursday,0,7,Jul,2010,3,203,17.7361,27.263550000000002,15.057238095238095
2010-07-23,1176.158,0.8167763888888888,3.66,0.24,0.5835508234797492,0.1981111111111111,239.8829166666667,3.5233333333333334,897.0,2106.0,8295.0,19.602633333333333,8304.633333333335,2010-07-23,23,4,Friday,0,7,Jul,2010,3,204,19.407433333333334,13.6676,15.905100000000001
2010-07-24,921.668,0.6400472222222222,3.162,0.242,0.4633535107003189,0.1985097222222222,240.29686805555554,2.786111111111111,0.0,2096.0,3892.0,15.361133333333333,9373.133333333333,2010-07-24,24,5,Saturday,1,7,Jul,2010,3,205,19.602633333333333,13.4392,16.179661904761904
2010-07-25,1130.41,0.7850069444444445,5.916,0.24,0.721219166978818,0.17928194444444445,240.27947916666668,3.3686111111111114,0.0,3732.0,7549.0,18.84016666666667,7559.166666666668,2010-07-25,25,6,Sunday,1,7,Jul,2010,3,206,15.361133333333333,13.533966666666666,16.937690476190475
2010-07-26,884.15,0.6139930555555555,3.508,0.156,0.6405129350494335,0.1235138888888889,240.93763194444443,2.658333333333333,0.0,2246.0,4147.0,14.735833333333334,8342.833333333334,2010-07-26,26,0,Monday,0,7,Jul,2010,3,207,18.84016666666667,13.352633333333333,17.135290476190477
2010-07-27,952.36,0.6613611111111111,3.572,0.15,0.5824760525442286,0.12134027777777777,239.63009722222225,2.8269444444444445,907.0,523.0,4042.0,15.872666666666667,10400.666666666668,2010-07-27,27,1,Tuesday,0,7,Jul,2010,3,208,14.735833333333334,14.263733333333333,17.365138095238095
2010-07-28,862.654,0.5990652777777777,4.21,0.15,0.6064575833983397,0.1269902777777778,240.30625694444444,2.583472222222222,801.0,544.0,7232.0,14.377566666666667,5800.566666666666,2010-07-28,28,2,Wednesday,0,7,Jul,2010,3,209,15.872666666666667,17.7361,16.885347619047618
2010-07-29,549.104,0.38132222222222223,2.162,0.15,0.34096025385788453,0.12310138888888889,240.3845347222222,1.6897222222222221,0.0,537.0,4158.0,9.151733333333334,4456.733333333334,2010-07-29,29,3,Thursday,0,7,Jul,2010,3,210,14.377566666666667,19.407433333333334,15.420247619047618
2010-07-30,551.26,0.38281944444444443,2.044,0.15,0.34713169678098493,0.1200375,240.04908333333333,1.695138888888889,0.0,534.0,4087.0,9.187666666666667,4566.666666666666,2010-07-30,30,4,Friday,0,7,Jul,2010,3,211,9.151733333333334,19.602633333333333,13.932395238095237
2010-07-31,554.616,0.38515,2.03,0.15,0.3343324794426723,0.12620138888888888,239.68085416666665,1.7159722222222222,0.0,548.0,4272.0,9.243599999999999,4423.5999999999985,2010-07-31,31,5,Saturday,1,7,Jul,2010,3,212,9.187666666666667,15.361133333333333,13.058461904761904
2010-08-01,555.664,0.38587777777777776,2.08,0.15,0.33713619827019237,0.12811805555555555,239.80130555555556,1.7205555555555554,0.0,558.0,4263.0,9.261066666666666,4440.066666666666,2010-08-01,1,6,Sunday,1,8,Aug,2010,3,213,9.243599999999999,18.84016666666667,11.690019047619046
2010-08-02,549.482,0.38158472222222223,2.04,0.15,0.3420827225460981,0.12725277777777777,240.89735416666667,1.7008333333333332,0.0,536.0,4191.0,9.158033333333332,4431.033333333333,2010-08-02,2,0,Monday,0,8,Aug,2010,3,214,9.261066666666666,14.735833333333334,10.893190476190474
2010-08-03,615.212,0.42723055555555556,2.052,0.154,0.3416349313329203,0.12299722222222222,241.5017013888889,1.8530555555555557,0.0,527.0,4096.0,10.253533333333333,5630.533333333333,2010-08-03,3,1,Tuesday,0,8,Aug,2010,3,215,9.158033333333332,15.872666666666667,10.090457142857144
2010-08-04,543.356,0.37733055555555556,2.06,0.154,0.3403060498195985,0.12460555555555555,241.39795138888888,1.6722222222222223,0.0,532.0,4116.0,9.055933333333334,4407.933333333334,2010-08-04,4,2,Wednesday,0,8,Aug,2010,3,216,10.253533333333333,14.377566666666667,9.33022380952381
2010-08-05,533.476,0.37046944444444446,1.914,0.154,0.3294310240727958,0.12061111111111111,241.8593888888889,1.6345833333333335,0.0,517.0,4013.0,8.891266666666667,4361.266666666666,2010-08-05,5,3,Thursday,0,8,Aug,2010,3,217,9.055933333333334,9.151733333333334,9.293014285714284
2010-08-06,524.746,0.36440694444444444,1.716,0.152,0.32432205179488155,0.11429444444444445,240.9532361111111,1.6036111111111109,0.0,507.0,3947.0,8.745766666666666,4291.766666666666,2010-08-06,6,4,Friday,0,8,Aug,2010,3,218,8.891266666666667,9.187666666666667,9.229885714285714
2010-08-07,527.476,0.36630277777777775,1.988,0.154,0.331401526098282,0.11668472222222223,241.32504861111113,1.6180555555555556,0.0,520.0,3968.0,8.791266666666667,4303.266666666666,2010-08-07,7,5,Saturday,1,8,Aug,2010,3,219,8.745766666666666,9.243599999999999,9.165266666666666
2010-08-08,528.46,0.3669861111111111,1.984,0.152,0.33086235559159344,0.11673055555555556,240.7344652777778,1.6234722222222224,0.0,526.0,3958.0,8.807666666666668,4323.666666666668,2010-08-08,8,6,Sunday,1,8,Aug,2010,3,220,8.791266666666667,9.261066666666666,9.100495238095238
2010-08-09,535.064,0.3715722222222222,1.93,0.152,0.32945549080738273,0.11909166666666667,241.06926388888888,1.6384722222222223,0.0,515.0,4042.0,8.917733333333333,4360.733333333332,2010-08-09,9,0,Monday,0,8,Aug,2010,3,221,8.807666666666668,9.158033333333332,9.066166666666666
2010-08-10,544.758,0.3783041666666667,2.094,0.152,0.3485987344719848,0.12625555555555554,241.95466666666664,1.6648611111111111,0.0,525.0,4141.0,9.0793,4413.299999999999,2010-08-10,10,1,Tuesday,0,8,Aug,2010,3,222,8.917733333333333,10.253533333333333,8.898419047619047
2010-08-11,542.002,0.3763902777777777,1.992,0.15,0.34053454348273704,0.12226666666666666,240.54286805555554,1.6716666666666666,0.0,542.0,4118.0,9.033366666666666,4373.366666666665,2010-08-11,11,2,Wednesday,0,8,Aug,2010,3,223,9.0793,9.055933333333334,8.895195238095239
2010-08-12,529.698,0.3678458333333333,2.038,0.152,0.33331904903086207,0.11742916666666668,240.79493055555557,1.6237499999999998,0.0,514.0,3982.0,8.8283,4332.300000000001,2010-08-12,12,3,Thursday,0,8,Aug,2010,3,224,9.033366666666666,8.891266666666667,8.8862
2010-08-13,534.294,0.37103749999999996,1.974,0.152,0.33223173796345173,0.11495694444444446,240.99115972222222,1.6345833333333335,0.0,508.0,4097.0,8.9049,4299.9,2010-08-13,13,4,Friday,0,8,Aug,2010,3,225,8.8283,8.745766666666666,8.908933333333334
2010-08-14,554.27,0.3849097222222222,1.984,0.154,0.36659665749557435,0.11146527777777777,241.165875,1.683472222222222,0.0,512.0,4471.0,9.237833333333333,4254.833333333332,2010-08-14,14,5,Saturday,1,8,Aug,2010,3,226,8.9049,8.791266666666667,8.97272857142857
2010-08-15,1055.986,0.7333236111111112,4.78,0.154,0.773961613396474,0.14359027777777778,241.686625,3.161388888888889,0.0,4361.0,5282.0,17.599766666666667,7956.766666666666,2010-08-15,15,6,Sunday,1,8,Aug,2010,3,227,9.237833333333333,8.807666666666668,10.228742857142858
2010-08-16,1129.73,0.7845347222222222,3.242,0.164,0.6429229726481885,0.12848333333333334,241.07695833333335,3.4175,1530.0,463.0,7328.0,18.828833333333332,9507.833333333332,2010-08-16,16,0,Monday,0,8,Aug,2010,3,228,17.599766666666667,8.917733333333333,11.644614285714285
2010-08-17,1138.914498132005,0.7909128459250035,4.378,0.16,0.5903808458887906,0.09638365677321158,240.7826824629476,3.353885852436081,940.0,745.4087449840874,5666.0,18.981908302200086,11630.499557215997,2010-08-17,17,1,Tuesday,0,8,Aug,2010,3,229,18.828833333333332,9.0793,13.05927261460001
